site_id,well_id,cell_type,experiment,plate,well,site,disease_condition,treatment,treatment_conc,SMILES
VERO-1_1_AA29_2,VERO-1_1_AA29,VERO,VERO-1,1,AA29,2,Active SARS-CoV-2,Hydroxychloroquine Sulfate,100.0,"CCN(CCO)CCCC(C)NC1=CC=NC2=CC(Cl)=CC=C12 |c:14,19,t:12,16,21|"
VERO-1_1_AA29_3,VERO-1_1_AA29,VERO,VERO-1,1,AA29,3,Active SARS-CoV-2,Hydroxychloroquine Sulfate,100.0,"CCN(CCO)CCCC(C)NC1=CC=NC2=CC(Cl)=CC=C12 |c:14,19,t:12,16,21|"
VERO-1_1_AA29_4,VERO-1_1_AA29,VERO,VERO-1,1,AA29,4,Active SARS-CoV-2,Hydroxychloroquine Sulfate,100.0,"CCN(CCO)CCCC(C)NC1=CC=NC2=CC(Cl)=CC=C12 |c:14,19,t:12,16,21|"
VERO-1_1_AA30_1,VERO-1_1_AA30,VERO,VERO-1,1,AA30,1,Active SARS-CoV-2,Nicotianamine,0.1,N[C@@H](CCN[C@@H](CCN1CC[C@H]1C(O)=O)C(O)=O)C(O)=O
VERO-1_1_AA30_2,VERO-1_1_AA30,VERO,VERO-1,1,AA30,2,Active SARS-CoV-2,Nicotianamine,0.1,N[C@@H](CCN[C@@H](CCN1CC[C@H]1C(O)=O)C(O)=O)C(O)=O
VERO-1_1_AA30_3,VERO-1_1_AA30,VERO,VERO-1,1,AA30,3,Active SARS-CoV-2,Nicotianamine,0.1,N[C@@H](CCN[C@@H](CCN1CC[C@H]1C(O)=O)C(O)=O)C(O)=O
VERO-1_1_AA30_4,VERO-1_1_AA30,VERO,VERO-1,1,AA30,4,Active SARS-CoV-2,Nicotianamine,0.1,N[C@@H](CCN[C@@H](CCN1CC[C@H]1C(O)=O)C(O)=O)C(O)=O
VERO-1_1_AA31_1,VERO-1_1_AA31,VERO,VERO-1,1,AA31,1,Active SARS-CoV-2,GS-441524,0.01,"NC1=NC=NN2C1=CC=C2[C@@]1(O[C@H](CO)[C@@H](O)[C@H]1O)C#N |c:3,9,t:1,7|"
VERO-1_1_AA31_2,VERO-1_1_AA31,VERO,VERO-1,1,AA31,2,Active SARS-CoV-2,GS-441524,0.01,"NC1=NC=NN2C1=CC=C2[C@@]1(O[C@H](CO)[C@@H](O)[C@H]1O)C#N |c:3,9,t:1,7|"
VERO-1_1_AA31_3,VERO-1_1_AA31,VERO,VERO-1,1,AA31,3,Active SARS-CoV-2,GS-441524,0.01,"NC1=NC=NN2C1=CC=C2[C@@]1(O[C@H](CO)[C@@H](O)[C@H]1O)C#N |c:3,9,t:1,7|"
VERO-1_1_AA31_4,VERO-1_1_AA31,VERO,VERO-1,1,AA31,4,Active SARS-CoV-2,GS-441524,0.01,"NC1=NC=NN2C1=CC=C2[C@@]1(O[C@H](CO)[C@@H](O)[C@H]1O)C#N |c:3,9,t:1,7|"
VERO-1_1_AA32_1,VERO-1_1_AA32,VERO,VERO-1,1,AA32,1,UV Inactivated SARS-CoV-2,,,
VERO-1_1_AA32_2,VERO-1_1_AA32,VERO,VERO-1,1,AA32,2,UV Inactivated SARS-CoV-2,,,
VERO-1_1_AA32_3,VERO-1_1_AA32,VERO,VERO-1,1,AA32,3,UV Inactivated SARS-CoV-2,,,
VERO-1_1_AA32_4,VERO-1_1_AA32,VERO,VERO-1,1,AA32,4,UV Inactivated SARS-CoV-2,,,
VERO-1_1_AA33_1,VERO-1_1_AA33,VERO,VERO-1,1,AA33,1,Active SARS-CoV-2,,,
VERO-1_1_AA33_2,VERO-1_1_AA33,VERO,VERO-1,1,AA33,2,Active SARS-CoV-2,,,
VERO-1_1_AA33_3,VERO-1_1_AA33,VERO,VERO-1,1,AA33,3,Active SARS-CoV-2,,,
VERO-1_1_AA33_4,VERO-1_1_AA33,VERO,VERO-1,1,AA33,4,Active SARS-CoV-2,,,
VERO-1_1_AA34_1,VERO-1_1_AA34,VERO,VERO-1,1,AA34,1,Active SARS-CoV-2,Hydroxychloroquine Sulfate,3.0,"CCN(CCO)CCCC(C)NC1=CC=NC2=CC(Cl)=CC=C12 |c:14,19,t:12,16,21|"
VERO-1_1_AA34_2,VERO-1_1_AA34,VERO,VERO-1,1,AA34,2,Active SARS-CoV-2,Hydroxychloroquine Sulfate,3.0,"CCN(CCO)CCCC(C)NC1=CC=NC2=CC(Cl)=CC=C12 |c:14,19,t:12,16,21|"
VERO-1_1_AA34_3,VERO-1_1_AA34,VERO,VERO-1,1,AA34,3,Active SARS-CoV-2,Hydroxychloroquine Sulfate,3.0,"CCN(CCO)CCCC(C)NC1=CC=NC2=CC(Cl)=CC=C12 |c:14,19,t:12,16,21|"
VERO-1_1_AA34_4,VERO-1_1_AA34,VERO,VERO-1,1,AA34,4,Active SARS-CoV-2,Hydroxychloroquine Sulfate,3.0,"CCN(CCO)CCCC(C)NC1=CC=NC2=CC(Cl)=CC=C12 |c:14,19,t:12,16,21|"
VERO-1_1_AA35_1,VERO-1_1_AA35,VERO,VERO-1,1,AA35,1,Active SARS-CoV-2,,,
VERO-1_1_AA35_2,VERO-1_1_AA35,VERO,VERO-1,1,AA35,2,Active SARS-CoV-2,,,
VERO-1_1_AA35_3,VERO-1_1_AA35,VERO,VERO-1,1,AA35,3,Active SARS-CoV-2,,,
VERO-1_1_AA35_4,VERO-1_1_AA35,VERO,VERO-1,1,AA35,4,Active SARS-CoV-2,,,
VERO-1_1_AA36_1,VERO-1_1_AA36,VERO,VERO-1,1,AA36,1,Active SARS-CoV-2,,,
VERO-1_1_AA36_2,VERO-1_1_AA36,VERO,VERO-1,1,AA36,2,Active SARS-CoV-2,,,
VERO-1_1_AA36_3,VERO-1_1_AA36,VERO,VERO-1,1,AA36,3,Active SARS-CoV-2,,,
VERO-1_1_AA36_4,VERO-1_1_AA36,VERO,VERO-1,1,AA36,4,Active SARS-CoV-2,,,
VERO-1_1_AA37_1,VERO-1_1_AA37,VERO,VERO-1,1,AA37,1,Active SARS-CoV-2,GS-441524,0.03,"NC1=NC=NN2C1=CC=C2[C@@]1(O[C@H](CO)[C@@H](O)[C@H]1O)C#N |c:3,9,t:1,7|"
VERO-1_1_AA37_2,VERO-1_1_AA37,VERO,VERO-1,1,AA37,2,Active SARS-CoV-2,GS-441524,0.03,"NC1=NC=NN2C1=CC=C2[C@@]1(O[C@H](CO)[C@@H](O)[C@H]1O)C#N |c:3,9,t:1,7|"
VERO-1_1_AA37_3,VERO-1_1_AA37,VERO,VERO-1,1,AA37,3,Active SARS-CoV-2,GS-441524,0.03,"NC1=NC=NN2C1=CC=C2[C@@]1(O[C@H](CO)[C@@H](O)[C@H]1O)C#N |c:3,9,t:1,7|"
VERO-1_1_AA37_4,VERO-1_1_AA37,VERO,VERO-1,1,AA37,4,Active SARS-CoV-2,GS-441524,0.03,"NC1=NC=NN2C1=CC=C2[C@@]1(O[C@H](CO)[C@@H](O)[C@H]1O)C#N |c:3,9,t:1,7|"
VERO-1_1_AA38_1,VERO-1_1_AA38,VERO,VERO-1,1,AA38,1,Active SARS-CoV-2,Penciclovir,3.0,"NC1=NC(=O)C2=C(N1)N(CCC(CO)CO)C=N2 |c:5,17,t:1|"
VERO-1_1_AA38_2,VERO-1_1_AA38,VERO,VERO-1,1,AA38,2,Active SARS-CoV-2,Penciclovir,3.0,"NC1=NC(=O)C2=C(N1)N(CCC(CO)CO)C=N2 |c:5,17,t:1|"
VERO-1_1_AA38_3,VERO-1_1_AA38,VERO,VERO-1,1,AA38,3,Active SARS-CoV-2,Penciclovir,3.0,"NC1=NC(=O)C2=C(N1)N(CCC(CO)CO)C=N2 |c:5,17,t:1|"
VERO-1_1_AA38_4,VERO-1_1_AA38,VERO,VERO-1,1,AA38,4,Active SARS-CoV-2,Penciclovir,3.0,"NC1=NC(=O)C2=C(N1)N(CCC(CO)CO)C=N2 |c:5,17,t:1|"
VERO-1_1_AA39_1,VERO-1_1_AA39,VERO,VERO-1,1,AA39,1,Active SARS-CoV-2,,,
VERO-1_1_AA39_2,VERO-1_1_AA39,VERO,VERO-1,1,AA39,2,Active SARS-CoV-2,,,
VERO-1_1_AA39_3,VERO-1_1_AA39,VERO,VERO-1,1,AA39,3,Active SARS-CoV-2,,,
VERO-1_1_AA39_4,VERO-1_1_AA39,VERO,VERO-1,1,AA39,4,Active SARS-CoV-2,,,
VERO-1_1_AA40_1,VERO-1_1_AA40,VERO,VERO-1,1,AA40,1,UV Inactivated SARS-CoV-2,,,
VERO-1_1_AA40_2,VERO-1_1_AA40,VERO,VERO-1,1,AA40,2,UV Inactivated SARS-CoV-2,,,
VERO-1_1_AA40_3,VERO-1_1_AA40,VERO,VERO-1,1,AA40,3,UV Inactivated SARS-CoV-2,,,
VERO-1_1_AA40_4,VERO-1_1_AA40,VERO,VERO-1,1,AA40,4,UV Inactivated SARS-CoV-2,,,
VERO-1_1_AA41_1,VERO-1_1_AA41,VERO,VERO-1,1,AA41,1,Active SARS-CoV-2,Polydatin,0.3,"OC[C@H]1O[C@@H](OC2=CC(O)=CC(\C=C\C3=CC=C(O)C=C3)=C2)[C@@H](O)[C@@H](O)[C@@H]1O |c:9,19,21,t:6,14,16|"
VERO-1_1_AA41_2,VERO-1_1_AA41,VERO,VERO-1,1,AA41,2,Active SARS-CoV-2,Polydatin,0.3,"OC[C@H]1O[C@@H](OC2=CC(O)=CC(\C=C\C3=CC=C(O)C=C3)=C2)[C@@H](O)[C@@H](O)[C@@H]1O |c:9,19,21,t:6,14,16|"
VERO-1_1_AA41_3,VERO-1_1_AA41,VERO,VERO-1,1,AA41,3,Active SARS-CoV-2,Polydatin,0.3,"OC[C@H]1O[C@@H](OC2=CC(O)=CC(\C=C\C3=CC=C(O)C=C3)=C2)[C@@H](O)[C@@H](O)[C@@H]1O |c:9,19,21,t:6,14,16|"
VERO-1_1_AA41_4,VERO-1_1_AA41,VERO,VERO-1,1,AA41,4,Active SARS-CoV-2,Polydatin,0.3,"OC[C@H]1O[C@@H](OC2=CC(O)=CC(\C=C\C3=CC=C(O)C=C3)=C2)[C@@H](O)[C@@H](O)[C@@H]1O |c:9,19,21,t:6,14,16|"
VERO-1_1_AA42_1,VERO-1_1_AA42,VERO,VERO-1,1,AA42,1,Active SARS-CoV-2,Darunavir,0.003,"[H][C@@](O)(CN(CC(C)C)S(=O)(=O)C1=CC=C(N)C=C1)[C@]([H])(CC1=CC=CC=C1)NC(=O)O[C@@]1([H])CO[C@@]2([H])OCC[C@@]12[H] |c:17,25,27,t:12,14,23|"
VERO-1_1_AA42_2,VERO-1_1_AA42,VERO,VERO-1,1,AA42,2,Active SARS-CoV-2,Darunavir,0.003,"[H][C@@](O)(CN(CC(C)C)S(=O)(=O)C1=CC=C(N)C=C1)[C@]([H])(CC1=CC=CC=C1)NC(=O)O[C@@]1([H])CO[C@@]2([H])OCC[C@@]12[H] |c:17,25,27,t:12,14,23|"
VERO-1_1_AA42_3,VERO-1_1_AA42,VERO,VERO-1,1,AA42,3,Active SARS-CoV-2,Darunavir,0.003,"[H][C@@](O)(CN(CC(C)C)S(=O)(=O)C1=CC=C(N)C=C1)[C@]([H])(CC1=CC=CC=C1)NC(=O)O[C@@]1([H])CO[C@@]2([H])OCC[C@@]12[H] |c:17,25,27,t:12,14,23|"
VERO-1_1_AA42_4,VERO-1_1_AA42,VERO,VERO-1,1,AA42,4,Active SARS-CoV-2,Darunavir,0.003,"[H][C@@](O)(CN(CC(C)C)S(=O)(=O)C1=CC=C(N)C=C1)[C@]([H])(CC1=CC=CC=C1)NC(=O)O[C@@]1([H])CO[C@@]2([H])OCC[C@@]12[H] |c:17,25,27,t:12,14,23|"
VERO-1_1_AA43_1,VERO-1_1_AA43,VERO,VERO-1,1,AA43,1,Active SARS-CoV-2,,,
VERO-1_1_AA43_2,VERO-1_1_AA43,VERO,VERO-1,1,AA43,2,Active SARS-CoV-2,,,
VERO-1_1_AA43_3,VERO-1_1_AA43,VERO,VERO-1,1,AA43,3,Active SARS-CoV-2,,,
VERO-1_1_AA43_4,VERO-1_1_AA43,VERO,VERO-1,1,AA43,4,Active SARS-CoV-2,,,
VERO-1_1_AA44_1,VERO-1_1_AA44,VERO,VERO-1,1,AA44,1,Active SARS-CoV-2,quinine-ethyl-carbonate,0.003,"CCOC(=O)O[C@H]([C@H]1C[C@@H]2CC[N@@]1C[C@@H]2C=C)C1=CC=NC2=CC=C(OC)C=C12 |r,c:21,t:19,23,25,29|"
VERO-1_1_AA44_2,VERO-1_1_AA44,VERO,VERO-1,1,AA44,2,Active SARS-CoV-2,quinine-ethyl-carbonate,0.003,"CCOC(=O)O[C@H]([C@H]1C[C@@H]2CC[N@@]1C[C@@H]2C=C)C1=CC=NC2=CC=C(OC)C=C12 |r,c:21,t:19,23,25,29|"
VERO-1_1_AA44_3,VERO-1_1_AA44,VERO,VERO-1,1,AA44,3,Active SARS-CoV-2,quinine-ethyl-carbonate,0.003,"CCOC(=O)O[C@H]([C@H]1C[C@@H]2CC[N@@]1C[C@@H]2C=C)C1=CC=NC2=CC=C(OC)C=C12 |r,c:21,t:19,23,25,29|"
VERO-1_1_AA44_4,VERO-1_1_AA44,VERO,VERO-1,1,AA44,4,Active SARS-CoV-2,quinine-ethyl-carbonate,0.003,"CCOC(=O)O[C@H]([C@H]1C[C@@H]2CC[N@@]1C[C@@H]2C=C)C1=CC=NC2=CC=C(OC)C=C12 |r,c:21,t:19,23,25,29|"
VERO-1_1_AA45_1,VERO-1_1_AA45,VERO,VERO-1,1,AA45,1,Active SARS-CoV-2,solithromycin,0.01,"CC[C@H]1OC(=O)[C@@](C)(F)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCN3C=C(N=N3)C3=CC(N)=CC=C3)C(=O)O[C@]12C)OC |r,c:43,45,51,53,t:48|"
VERO-1_1_AA45_2,VERO-1_1_AA45,VERO,VERO-1,1,AA45,2,Active SARS-CoV-2,solithromycin,0.01,"CC[C@H]1OC(=O)[C@@](C)(F)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCN3C=C(N=N3)C3=CC(N)=CC=C3)C(=O)O[C@]12C)OC |r,c:43,45,51,53,t:48|"
VERO-1_1_AA45_3,VERO-1_1_AA45,VERO,VERO-1,1,AA45,3,Active SARS-CoV-2,solithromycin,0.01,"CC[C@H]1OC(=O)[C@@](C)(F)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCN3C=C(N=N3)C3=CC(N)=CC=C3)C(=O)O[C@]12C)OC |r,c:43,45,51,53,t:48|"
VERO-1_1_AA45_4,VERO-1_1_AA45,VERO,VERO-1,1,AA45,4,Active SARS-CoV-2,solithromycin,0.01,"CC[C@H]1OC(=O)[C@@](C)(F)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCN3C=C(N=N3)C3=CC(N)=CC=C3)C(=O)O[C@]12C)OC |r,c:43,45,51,53,t:48|"
VERO-1_1_AA46_1,VERO-1_1_AA46,VERO,VERO-1,1,AA46,1,Active SARS-CoV-2,Dimethyl fumarate,10.0,COC(=O)\C=C\C(=O)OC
VERO-1_1_AA46_2,VERO-1_1_AA46,VERO,VERO-1,1,AA46,2,Active SARS-CoV-2,Dimethyl fumarate,10.0,COC(=O)\C=C\C(=O)OC
VERO-1_1_AA46_3,VERO-1_1_AA46,VERO,VERO-1,1,AA46,3,Active SARS-CoV-2,Dimethyl fumarate,10.0,COC(=O)\C=C\C(=O)OC
VERO-1_1_AA46_4,VERO-1_1_AA46,VERO,VERO-1,1,AA46,4,Active SARS-CoV-2,Dimethyl fumarate,10.0,COC(=O)\C=C\C(=O)OC
VERO-1_1_AA47_1,VERO-1_1_AA47,VERO,VERO-1,1,AA47,1,Active SARS-CoV-2,,,
VERO-1_1_AA47_2,VERO-1_1_AA47,VERO,VERO-1,1,AA47,2,Active SARS-CoV-2,,,
VERO-1_1_AA47_3,VERO-1_1_AA47,VERO,VERO-1,1,AA47,3,Active SARS-CoV-2,,,
VERO-1_1_AA47_4,VERO-1_1_AA47,VERO,VERO-1,1,AA47,4,Active SARS-CoV-2,,,
VERO-1_1_AB02_1,VERO-1_1_AB02,VERO,VERO-1,1,AB02,1,Active SARS-CoV-2,Favipiravir,0.03,"NC(=O)C1=NC(F)=CNC1=O |c:6,t:3|"
VERO-1_1_AB02_2,VERO-1_1_AB02,VERO,VERO-1,1,AB02,2,Active SARS-CoV-2,Favipiravir,0.03,"NC(=O)C1=NC(F)=CNC1=O |c:6,t:3|"
VERO-1_1_AB02_3,VERO-1_1_AB02,VERO,VERO-1,1,AB02,3,Active SARS-CoV-2,Favipiravir,0.03,"NC(=O)C1=NC(F)=CNC1=O |c:6,t:3|"
VERO-1_1_AB02_4,VERO-1_1_AB02,VERO,VERO-1,1,AB02,4,Active SARS-CoV-2,Favipiravir,0.03,"NC(=O)C1=NC(F)=CNC1=O |c:6,t:3|"
VERO-1_1_AB03_1,VERO-1_1_AB03,VERO,VERO-1,1,AB03,1,Active SARS-CoV-2,solithromycin,3.0,"CC[C@H]1OC(=O)[C@@](C)(F)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCN3C=C(N=N3)C3=CC(N)=CC=C3)C(=O)O[C@]12C)OC |r,c:43,45,51,53,t:48|"
VERO-1_1_AB03_2,VERO-1_1_AB03,VERO,VERO-1,1,AB03,2,Active SARS-CoV-2,solithromycin,3.0,"CC[C@H]1OC(=O)[C@@](C)(F)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCN3C=C(N=N3)C3=CC(N)=CC=C3)C(=O)O[C@]12C)OC |r,c:43,45,51,53,t:48|"
VERO-1_1_AB03_3,VERO-1_1_AB03,VERO,VERO-1,1,AB03,3,Active SARS-CoV-2,solithromycin,3.0,"CC[C@H]1OC(=O)[C@@](C)(F)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCN3C=C(N=N3)C3=CC(N)=CC=C3)C(=O)O[C@]12C)OC |r,c:43,45,51,53,t:48|"
VERO-1_1_AB03_4,VERO-1_1_AB03,VERO,VERO-1,1,AB03,4,Active SARS-CoV-2,solithromycin,3.0,"CC[C@H]1OC(=O)[C@@](C)(F)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCN3C=C(N=N3)C3=CC(N)=CC=C3)C(=O)O[C@]12C)OC |r,c:43,45,51,53,t:48|"
VERO-1_1_AB04_1,VERO-1_1_AB04,VERO,VERO-1,1,AB04,1,Active SARS-CoV-2,Cobicistat,0.003,"CC(C)C1=NC(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](CC2=CC=CC=C2)NC(=O)OCC2=CN=CS2)CC2=CC=CC=C2)=CS1 |c:32,34,44,51,53,55,t:3,30,42,49|"
VERO-1_1_AB04_2,VERO-1_1_AB04,VERO,VERO-1,1,AB04,2,Active SARS-CoV-2,Cobicistat,0.003,"CC(C)C1=NC(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](CC2=CC=CC=C2)NC(=O)OCC2=CN=CS2)CC2=CC=CC=C2)=CS1 |c:32,34,44,51,53,55,t:3,30,42,49|"
VERO-1_1_AB04_3,VERO-1_1_AB04,VERO,VERO-1,1,AB04,3,Active SARS-CoV-2,Cobicistat,0.003,"CC(C)C1=NC(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](CC2=CC=CC=C2)NC(=O)OCC2=CN=CS2)CC2=CC=CC=C2)=CS1 |c:32,34,44,51,53,55,t:3,30,42,49|"
VERO-1_1_AB04_4,VERO-1_1_AB04,VERO,VERO-1,1,AB04,4,Active SARS-CoV-2,Cobicistat,0.003,"CC(C)C1=NC(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](CC2=CC=CC=C2)NC(=O)OCC2=CN=CS2)CC2=CC=CC=C2)=CS1 |c:32,34,44,51,53,55,t:3,30,42,49|"
VERO-1_1_AB05_1,VERO-1_1_AB05,VERO,VERO-1,1,AB05,1,Active SARS-CoV-2,Indomethacin,0.01,"COC1=CC=C2N(C(=O)C3=CC=C(Cl)C=C3)C(C)=C(CC(O)=O)C2=C1 |c:14,25,t:2,4,9,11,18|"
VERO-1_1_AB05_2,VERO-1_1_AB05,VERO,VERO-1,1,AB05,2,Active SARS-CoV-2,Indomethacin,0.01,"COC1=CC=C2N(C(=O)C3=CC=C(Cl)C=C3)C(C)=C(CC(O)=O)C2=C1 |c:14,25,t:2,4,9,11,18|"
VERO-1_1_AB05_3,VERO-1_1_AB05,VERO,VERO-1,1,AB05,3,Active SARS-CoV-2,Indomethacin,0.01,"COC1=CC=C2N(C(=O)C3=CC=C(Cl)C=C3)C(C)=C(CC(O)=O)C2=C1 |c:14,25,t:2,4,9,11,18|"
VERO-1_1_AB05_4,VERO-1_1_AB05,VERO,VERO-1,1,AB05,4,Active SARS-CoV-2,Indomethacin,0.01,"COC1=CC=C2N(C(=O)C3=CC=C(Cl)C=C3)C(C)=C(CC(O)=O)C2=C1 |c:14,25,t:2,4,9,11,18|"
VERO-1_1_AB06_1,VERO-1_1_AB06,VERO,VERO-1,1,AB06,1,Active SARS-CoV-2,,,
VERO-1_1_AB06_2,VERO-1_1_AB06,VERO,VERO-1,1,AB06,2,Active SARS-CoV-2,,,
VERO-1_1_AB06_3,VERO-1_1_AB06,VERO,VERO-1,1,AB06,3,Active SARS-CoV-2,,,
VERO-1_1_AB06_4,VERO-1_1_AB06,VERO,VERO-1,1,AB06,4,Active SARS-CoV-2,,,
VERO-1_1_AB07_1,VERO-1_1_AB07,VERO,VERO-1,1,AB07,1,Active SARS-CoV-2,Polydatin,10.0,"OC[C@H]1O[C@@H](OC2=CC(O)=CC(\C=C\C3=CC=C(O)C=C3)=C2)[C@@H](O)[C@@H](O)[C@@H]1O |c:9,19,21,t:6,14,16|"
VERO-1_1_AB07_2,VERO-1_1_AB07,VERO,VERO-1,1,AB07,2,Active SARS-CoV-2,Polydatin,10.0,"OC[C@H]1O[C@@H](OC2=CC(O)=CC(\C=C\C3=CC=C(O)C=C3)=C2)[C@@H](O)[C@@H](O)[C@@H]1O |c:9,19,21,t:6,14,16|"
VERO-1_1_AB07_3,VERO-1_1_AB07,VERO,VERO-1,1,AB07,3,Active SARS-CoV-2,Polydatin,10.0,"OC[C@H]1O[C@@H](OC2=CC(O)=CC(\C=C\C3=CC=C(O)C=C3)=C2)[C@@H](O)[C@@H](O)[C@@H]1O |c:9,19,21,t:6,14,16|"
VERO-1_1_AB07_4,VERO-1_1_AB07,VERO,VERO-1,1,AB07,4,Active SARS-CoV-2,Polydatin,10.0,"OC[C@H]1O[C@@H](OC2=CC(O)=CC(\C=C\C3=CC=C(O)C=C3)=C2)[C@@H](O)[C@@H](O)[C@@H]1O |c:9,19,21,t:6,14,16|"
VERO-1_1_AB08_1,VERO-1_1_AB08,VERO,VERO-1,1,AB08,1,UV Inactivated SARS-CoV-2,,,
VERO-1_1_AB08_2,VERO-1_1_AB08,VERO,VERO-1,1,AB08,2,UV Inactivated SARS-CoV-2,,,
VERO-1_1_AB08_3,VERO-1_1_AB08,VERO,VERO-1,1,AB08,3,UV Inactivated SARS-CoV-2,,,
VERO-1_1_AB08_4,VERO-1_1_AB08,VERO,VERO-1,1,AB08,4,UV Inactivated SARS-CoV-2,,,
VERO-1_1_AB09_1,VERO-1_1_AB09,VERO,VERO-1,1,AB09,1,Active SARS-CoV-2,,,
VERO-1_1_AB09_2,VERO-1_1_AB09,VERO,VERO-1,1,AB09,2,Active SARS-CoV-2,,,
VERO-1_1_AB09_3,VERO-1_1_AB09,VERO,VERO-1,1,AB09,3,Active SARS-CoV-2,,,
VERO-1_1_AB09_4,VERO-1_1_AB09,VERO,VERO-1,1,AB09,4,Active SARS-CoV-2,,,
VERO-1_1_AB10_1,VERO-1_1_AB10,VERO,VERO-1,1,AB10,1,Active SARS-CoV-2,Polydatin,0.003,"OC[C@H]1O[C@@H](OC2=CC(O)=CC(\C=C\C3=CC=C(O)C=C3)=C2)[C@@H](O)[C@@H](O)[C@@H]1O |c:9,19,21,t:6,14,16|"
VERO-1_1_AB10_2,VERO-1_1_AB10,VERO,VERO-1,1,AB10,2,Active SARS-CoV-2,Polydatin,0.003,"OC[C@H]1O[C@@H](OC2=CC(O)=CC(\C=C\C3=CC=C(O)C=C3)=C2)[C@@H](O)[C@@H](O)[C@@H]1O |c:9,19,21,t:6,14,16|"
VERO-1_1_AB10_3,VERO-1_1_AB10,VERO,VERO-1,1,AB10,3,Active SARS-CoV-2,Polydatin,0.003,"OC[C@H]1O[C@@H](OC2=CC(O)=CC(\C=C\C3=CC=C(O)C=C3)=C2)[C@@H](O)[C@@H](O)[C@@H]1O |c:9,19,21,t:6,14,16|"
VERO-1_1_AB10_4,VERO-1_1_AB10,VERO,VERO-1,1,AB10,4,Active SARS-CoV-2,Polydatin,0.003,"OC[C@H]1O[C@@H](OC2=CC(O)=CC(\C=C\C3=CC=C(O)C=C3)=C2)[C@@H](O)[C@@H](O)[C@@H]1O |c:9,19,21,t:6,14,16|"
VERO-1_1_AB11_1,VERO-1_1_AB11,VERO,VERO-1,1,AB11,1,Active SARS-CoV-2,Darunavir,0.01,"[H][C@@](O)(CN(CC(C)C)S(=O)(=O)C1=CC=C(N)C=C1)[C@]([H])(CC1=CC=CC=C1)NC(=O)O[C@@]1([H])CO[C@@]2([H])OCC[C@@]12[H] |c:17,25,27,t:12,14,23|"
VERO-1_1_AB11_2,VERO-1_1_AB11,VERO,VERO-1,1,AB11,2,Active SARS-CoV-2,Darunavir,0.01,"[H][C@@](O)(CN(CC(C)C)S(=O)(=O)C1=CC=C(N)C=C1)[C@]([H])(CC1=CC=CC=C1)NC(=O)O[C@@]1([H])CO[C@@]2([H])OCC[C@@]12[H] |c:17,25,27,t:12,14,23|"
VERO-1_1_AB11_3,VERO-1_1_AB11,VERO,VERO-1,1,AB11,3,Active SARS-CoV-2,Darunavir,0.01,"[H][C@@](O)(CN(CC(C)C)S(=O)(=O)C1=CC=C(N)C=C1)[C@]([H])(CC1=CC=CC=C1)NC(=O)O[C@@]1([H])CO[C@@]2([H])OCC[C@@]12[H] |c:17,25,27,t:12,14,23|"
VERO-1_1_AB11_4,VERO-1_1_AB11,VERO,VERO-1,1,AB11,4,Active SARS-CoV-2,Darunavir,0.01,"[H][C@@](O)(CN(CC(C)C)S(=O)(=O)C1=CC=C(N)C=C1)[C@]([H])(CC1=CC=CC=C1)NC(=O)O[C@@]1([H])CO[C@@]2([H])OCC[C@@]12[H] |c:17,25,27,t:12,14,23|"
VERO-1_1_AB12_1,VERO-1_1_AB12,VERO,VERO-1,1,AB12,1,Active SARS-CoV-2,Aloxistatin,0.003,CCOC(=O)C1OC1C(=O)NC(CC(C)C)C(=O)NCCC(C)C
