compound_id,name,HUVEC-1,smiles
2264,Vincristine,-0.927200423,"CC[C@]1(O)C[C@H]2CN(C1)CCC1=C(NC3=CC=CC=C13)[C@@](C2)(C(=O)OC)C1=C(OC)C=C2N(C=O)[C@@H]3[C@]4(CCN5CC=C[C@](CC)([C@@H]45)[C@@H](OC(C)=O)[C@]3(O)C(=O)OC)C2=C1 |c:17,30,45,66,t:12,15,19,34|"
431,procyclidine,0.489358068,"O[C@@](CCN1CCCC1)(C1CCCCC1)C1=CC=CC=C1 |&1:1,r,c:19,21,t:17|"
2,hydroxystilbamidine,0.187049786,"NC(=N)C1=CC=C(\C=C\C2=C(O)C=C(C=C2)C(N)=N)C=C1 |c:9,12,14,20,t:3,5|"
1647,chlorthalidone,0.488084174,"NS(=O)(=O)C1=C(Cl)C=CC(=C1)[C@]1(O)NC(=O)C2=C1C=CC=C2 |&1:11,r,c:4,7,9,17,20,22|"
3006,Paroxetine,0.486808749,"FC1=CC=C(C=C1)[C@@H]1CCNC[C@H]1COC1=CC2=C(OCO2)C=C1 |c:3,5,25,t:1,17,19|"
2746,Simeprevir,0.484898821,"COC1=C(C)C2=C(C=C1)C(O[C@@H]1C[C@@H]3C(C1)C(=O)N(C)CCCC\C=C/[C@@H]1C[C@]1(NC3=O)C(=O)NS(=O)(=O)C1CC1)=CC(=N2)C1=NC(=CS1)C(C)C |c:2,5,7,26,45,47,52,t:50|"
2951,ofloxacin,0.484114686,"C[C@H]1COC2=C3N1C=C(C(O)=O)C(=O)C3=CC(F)=C2N1CCN(C)CC1 |&1:1,r,c:4,16,19,t:8|"
448,Clopamide,0.484072715,"CC1CCCC(C)N1NC(=O)C1=CC(=C(Cl)C=C1)S(N)(=O)=O |c:17,t:12,14|"
3417,levodropropizine,0.483473135,"OC[C@@H](O)CN1CCN(CC1)C1=CC=CC=C1 |a:2,r,c:14,16,t:12|"
1981,GDC-0349,0.481851239,"CCNC(=O)NC1=CC=C(C=C1)C1=NC(N2CCOC[C@@H]2C)=C2CCN(CC2=N1)C1COC1 |c:8,10,30,t:6,13,23|"
1404,Nilotinib,-0.120974018,"CC1=CN(C=N1)C1=CC(NC(=O)C2=CC=C(C)C(NC3=NC=CC(=N3)C3=CN=CC=C3)=C2)=CC(=C1)C(F)(F)F |c:4,22,24,29,31,33,35,37,t:1,7,13,15,20,27|"
1318,carazolol,0.392889,"CC(C)NCC(O)COC1=C2C(NC3=C2C=CC=C3)=CC=C1 |c:13,16,18,20,22,t:9|"
1254,zofenopril-calcium,0.481086384,"C[C@H](CSC(=O)C1=CC=CC=C1)C(=O)N1C[C@H](C[C@H]1C(O)=O)SC1=CC=CC=C1 |a:1,16,18,r,c:8,10,27,29,t:6,25|"
950,Exemestane,0.4803703,"[H][C@@]12CCC(=O)[C@]1(C)CC[C@]1([H])[C@@]2([H])CC(=C)C2=CC(=O)C=C[C@]12C |c:23,t:19|"
1682,fludroxycortide,0.478508506,"CC1(C)O[C@@H]2CC3C4C[C@H](F)C5=CC(=O)CC[C@]5(C)C4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO |a:4,9,17,20,23,25,r,t:11|"
111,Saquinavir,0.478266804,"[H][C@@]12CCCC[C@]1([H])CN(CC(O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H](CC(N)=O)NC(=O)C1=NC3=CC=CC=C3C=C1)[C@@H](C2)C(=O)NC(C)(C)C |c:18,20,38,40,43,t:16,34,36|"
3189,Nebivolol HCl,0.327214922,"[H][C@]1(CCC2=CC(F)=CC=C2O1)[C@@H](O)CNC[C@H](O)[C@@]1([H])CCC2=C(O1)C=CC(F)=C2 |r,c:7,9,25,29,32,t:4|"
2364,AMG 548,0.478231483,"CN1C(NC[C@@H](N)CC2=CC=CC=C2)=NC(C2=CC=NC=C2)=C(C2=CC3=C(C=CC=C3)C=C2)C1=O |c:10,12,14,19,21,29,31,34,t:8,17,23,25,27|"
505,"L-685,458",0.477831194,"CC(C)CC(NC(=O)C(CC(O)C(CC1=CC=CC=C1)NC(=O)OC(C)(C)C)CC1=CC=CC=C1)C(=O)NC(CC1=CC=CC=C1)C(N)=O |c:16,18,32,34,44,46,t:14,30,42|"
2389,Ozagrel,0.4775218,"OC(=O)\C=C\C1=CC=C(CN2C=CN=C2)C=C1 |c:11,13,16,t:5,7|"
2149,benzonatate,0.477500091,"CCCCNC1=CC=C(C=C1)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC |c:7,9,t:5|"
2344,Amfenac,0.477176925,"NC1=C(C=CC=C1CC([O-])=O)C(=O)C1=CC=CC=C1 |c:3,5,16,18,t:1,14|"
2373,Ziprasidone,0.47677296,"ClC1=CC2=C(CC(=O)N2)C=C1CCN1CCN(CC1)C1=NSC2=C1C=CC=C2 |c:10,25,28,30,t:1,3,22|"
3053,AMN 082 dihydrochloride,0.474493635,"C(CNC(C1=CC=CC=C1)C1=CC=CC=C1)NC(C1=CC=CC=C1)C1=CC=CC=C1 |c:6,8,13,15,22,24,29,31,t:4,11,20,27|"
3160,Delavirdine,0.474362957,"CC(C)NC1=C(N=CC=C1)N1CCN(CC1)C(=O)C1=CC2=CC(NS(C)(=O)=O)=CC=C2N1 |c:6,8,29,31,t:4,20,22|"
3284,tetrahydrozoline,0.473498144,"C1CN=C(N1)[C@@H]1CCCC2=C1C=CC=C2 |&1:5,r,c:2,10,13,15|"
506,brivudine,0.473142689,"OC[C@H]1O[C@H](CC1O)N1C=C(\C=C\Br)C(=O)NC1=O |a:2,4,r,t:10|"
365,Rotundine,0.473142273,"[H][C@@]12CC3=CC=C(OC)C(OC)=C3CN1CCC1=C2C=C(OC)C(OC)=C1 |c:11,19,28,t:3,5,22|"
640,Pomalidomide,0.472982886,"NC1=C2C(=O)N(C3CCC(=O)NC3=O)C(=O)C2=CC=C1 |c:1,18,20|"
3709,Clozapine N-oxide,0.4727664,"C[N+]1([O-])CCN(CC1)C1=NC2=C(NC3=C1C=CC=C3)C=CC(Cl)=C2 |c:11,14,17,19,22,25,t:9|"
77,Esomeprazole,0.471586914,"COC1=CC2=C([N-]C(=N2)[S@@](=O)CC2=C(C)C(OC)=C(C)C=N2)C=C1 |r,c:7,13,21,24,t:2,4,18|"
1414,Amorolfine,0.471256242,"CCC(C)(C)C1=CC=C(CC(C)CN2C[C@H](C)O[C@H](C)C2)C=C1 |c:22,t:5,7|"
2215,Fenofibric acid,0.470827044,"CC(C)(OC1=CC=C(C=C1)C(=O)C1=CC=C(Cl)C=C1)C(O)=O |c:6,8,18,t:4,13,15|"
763,Nifenazone,0.470317473,"CN1N(C(=O)C(NC(=O)C2=CC=CN=C2)=C1C)C1=CC=CC=C1 |c:11,13,15,21,23,t:9,19|"
2503,4-Aminohippuric acid,0.46992872,"NC1=CC=C(C=C1)C(=O)NCC(O)=O |c:3,5,t:1|"
1413,cefpiramide,0.469534061,"CN1N=NN=C1SCC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](NC(=O)C1=C(O)C=C(C)N=C1)C1=CC=C(O)C=C1)C2=O)C(O)=O |a:11,14,18,r,c:2,4,24,30,38,t:9,27,33,35|"
3076,mephenesin,0.46938688,"CC1=C(OC[C@@H](O)CO)C=CC=C1 |&1:5,r,c:1,9,11|"
346,PQ 401,0.469209381,"COC1=C(NC(=O)NC2=C3C=CC=CC3=NC(C)=C2)C=C(Cl)C=C1 |c:2,8,10,12,15,18,24,t:21|"
559,Dexpropranolol,0.217988011,"CC(C)NC[C@@H](O)COC1=CC=CC2=CC=CC=C12 |c:11,15,t:9,13,17|"
3505,cariprazine,0.467952501,"CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)C2=CC=CC(Cl)=C2Cl)CC1 |a:6,9,r,c:21,24,t:19|"
3647,trihexyphenidyl,0.262113279,"O[C@@](CCN1CCCCC1)(C1CCCCC1)C1=CC=CC=C1 |&1:1,r,c:20,22,t:18|"
1220,Ulixertinib,0.466946609,"CC(C)NC1=NC=C(Cl)C(=C1)C1=CNC(=C1)C(=O)N[C@H](CO)C1=CC(Cl)=CC=C1 |r,c:9,15,27,29,t:4,6,12,24|"
3169,bupranolol,0.362064418,"CC1=CC(OCC(O)CNC(C)(C)C)=C(Cl)C=C1 |c:16,t:1,13|"
2075,Emtricitabine,0.466644744,"NC1=NC(=O)N(C=C1F)[C@@H]1CS[C@H](CO)O1 |c:6,t:1|"
126,terazosin,0.46663456,"COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N1CCN(CC1)C(=O)[C@@H]1CCCO1 |&1:23,r,c:2,9,11,14,t:6|"
3315,vinburnine,0.465153357,"CC[C@@]12CCCN3CCC4=C([C@H]13)N(C1=C4C=CC=C1)C(=O)C2 |a:2,11,r,c:9,15,18,20|"
1038,fenigam,0.464298378,"NC[C@H](CC(O)=O)C1=CC=CC=C1 |&1:2,r,c:9,11,t:7|"
3731,ML-9,0.463434488,"ClC1=CC=CC2=C(C=CC=C12)S(=O)(=O)N1CCCNCC1 |c:3,7,t:1,5,9|"
1621,doxercalciferol,0.107365184,"CC(C)[C@H](C)\C=C\[C@@H](C)[C@H]1CC[C@H]2\C(CCC[C@]12C)=C\C=C1/C[C@@H](O)C[C@H](O)C1=C |a:3,7,9,12,17,23,26,r|"
3475,Paliperidone,0.461788612,"CC1=C(CCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C(=O)N2CCCC(O)C2=N1 |c:1,15,18,21,33,t:12|"
2271,Misoprostol,0.461644581,CCCCC(C)(O)C\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC
927,Triclocarban,0.256563656,"ClC1=CC=C(NC(=O)NC2=CC=C(Cl)C(Cl)=C2)C=C1 |c:15,18,t:1,3,9,11|"
2925,Valaciclovir,0.461383395,"CC(C)[C@H](N)C(=O)OCCOCN1C=NC2=C1N=C(N)NC2=O |c:13,15,t:18|"
3562,polidocanol,0.460750342,CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO
1789,Temsirolimus,-0.875296983,"[H][C@]12CC[C@@H](C)[C@@](O)(O1)C(=O)C(=O)N1CCCC[C@@]1([H])C(=O)O[C@@H](CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C2)OC)[C@H](C)C[C@@H]1CC[C@H](OC(=O)C(C)(CO)CO)[C@@H](C1)OC |c:31,50,t:46,48|"
2928,1-Octanol,0.459384734,CCCCCCCCO
1039,Sofosbuvir,0.458898428,"CC(C)OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@H](N2C=CC(=O)NC2=O)[C@](C)(F)[C@@H]1O)OC1=CC=CC=C1 |c:17,34,36,t:32|"
957,Nitazoxanide,0.353053986,"CC(=O)OC1=C(C=CC=C1)C(=O)NC1=NC=C(S1)[N+]([O-])=O |c:6,8,16,t:4,14|"
3650,calcifediol,0.373192611,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C |r|
2459,Acitretin,0.380662186,"COC1=CC(C)=C(\C=C\C(\C)=C\C=C\C(\C)=C\C(O)=O)C(C)=C1C |c:21,t:2,5|"
2210,Didox,0.455993681,"ONC(=O)C1=CC=C(O)C(O)=C1 |c:10,t:4,6|"
1449,Levocetirizine,0.455387035,"OC(=O)COCCN1CCN(CC1)[C@H](C1=CC=CC=C1)C1=CC=C(Cl)C=C1 |c:17,19,27,t:15,22,24|"
53,arglabin,0.455240982,"CC1=CC[C@]23O[C@@]2(C)CC[C@@H]2[C@H](OC(=O)C2=C)[C@@H]13 |a:4,6,10,11,17,r,t:1|"
2442,Clebopride,0.452979134,"COC1=CC(N)=C(Cl)C=C1C(=O)NC1CCN(CC2=CC=CC=C2)CC1 |c:8,21,23,t:2,5,19|"
1529,Sunitinib,0.452940502,"CCN(CC)CCNC(=O)C1=C(C)NC(\C=C2/C(=O)NC3=CC=C(F)C=C23)=C1C |c:10,28,t:20,22,25|"
3401,Indinavir,0.451955679,"CC(C)(C)NC(=O)[C@@H]1CN(CC2=CN=CC=C2)CCN1C[C@@H](O)C[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]1[C@H](O)CC2=C1C=CC=C2 |c:13,15,30,32,42,45,47,t:11,28|"
666,oxybenzone,0.392251556,"COC1=CC(O)=C(C=C1)C(=O)C1=CC=CC=C1 |c:5,7,14,16,t:2,12|"
611,rosmarinic acid,0.45127444,"OC(=O)[C@@H](CC1=CC(O)=C(O)C=C1)OC(=O)\C=C\C1=CC(O)=C(O)C=C1 |c:11,25,t:5,8,19,22|"
2598,gadodiamide,0.449965749,CNC(=O)CN1CCN2CCN(CC(=O)NC)CC(=O)O[Gd](OC(=O)C1)OC(=O)C2
2554,Etofenamate,0.44940923,"OCCOCCOC(=O)C1=CC=CC=C1NC1=CC=CC(=C1)C(F)(F)F |c:11,13,19,21,t:9,17|"
2831,Opicapone,0.449384028,"CC1=C(Cl)C(C)=[N+]([O-])C(Cl)=C1C1=NOC(=N1)C1=CC(=C(O)C(O)=C1)[N+]([O-])=O |c:1,9,15,24,t:5,12,18,20|"
21,Diethylcarbamazine,0.449031018,CCN(CC)C(=O)N1CCN(C)CC1
2884,solithromycin,0.448823082,"CC[C@H]1OC(=O)[C@@](C)(F)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCN3C=C(N=N3)C3=CC(N)=CC=C3)C(=O)O[C@]12C)OC |r,c:43,45,51,53,t:48|"
3717,naftifine,0.448343836,CN(CC=CC1=CC=CC=C1)CC1=CC=CC2=CC=CC=C12
613,FG-4592,0.366995375,"CC1=NC(C(=O)NCC(O)=O)=C(O)C2=C1C=C(OC1=CC=CC=C1)C=C2 |c:13,21,23,26,t:1,10,16,19|"
1013,tacalcitol,0.175674314,"CC(C)[C@H](O)CC[C@@H](C)[C@H]1CC[C@H]2\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C |a:3,7,9,12,17,23,26,r|"
420,MLN120B,0.446823061,"COC1=C(NC(=O)C2=CC=CN=C2C)C2=C(C=C1Cl)C1=C(N2)C=NC=C1 |c:2,9,11,15,17,21,25,27,t:7|"
3590,vecuronium,0.446738077,"CC(=O)O[C@H]1[C@H](CC2C3CCC4C[C@H](OC(C)=O)[C@H](C[C@]4(C)C3CC[C@]12C)N1CCCCC1)[N+]1(C)CCCCC1 |a:4,5,13,18,20,25,r|"
2270,fruquintinib,0.445677269,"CNC(=O)C1=C(C)OC2=C1C=CC(OC1=NC=NC3=CC(OC)=C(OC)C=C13)=C2 |c:4,8,11,17,30,t:15,19,23,27|"
2707,Selexipag,0.444152472,"CC(C)N(CCCCOCC(=O)NS(C)(=O)=O)C1=NC(C2=CC=CC=C2)=C(N=C1)C1=CC=CC=C1 |c:22,24,26,28,33,35,t:17,20,31|"
3450,1-Dexoymannojirimycin HCl,0.444068506,OC[C@H]1NC[C@@H](O)[C@@H](O)[C@@H]1O
137,Ramelteon,0.444033044,"CCC(=O)NCC[C@@H]1CCC2=CC=C3OCCC3=C12 |t:10,12,18|"
3121,Medroxyprogesterone,0.44389212,"[H][C@@]12CC[C@](O)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)CC[C@]12C |r,t:22|"
2644,eperisone,0.278667886,"CCC1=CC=C(C=C1)C(=O)[C@@H](C)CN1CCCCC1 |&1:10,r,c:4,6,t:2|"
2937,Idelalisib,0.380774932,"CC[C@H](NC1=C2N=CNC2=NC=N1)C1=NC2=CC=CC(F)=C2C(=O)N1C1=CC=CC=C1 |c:4,6,10,12,19,22,31,33,t:15,17,29|"
2814,Niclosamide,0.243558115,"OC1=C(C=C(Cl)C=C1)C(=O)NC1=C(Cl)C=C(C=C1)[N+]([O-])=O |c:6,12,15,17,t:1,3|"
2915,Ivabradine,0.441984146,"COC1=CC2=C(CC(=O)N(CCCN(C)C[C@@H]3CC4=CC(OC)=C(OC)C=C34)CC2)C=C1OC |c:33,t:2,4,18,22,26|"
224,netilmicin,0.441961447,"CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1OC1OC[C@](C)(O)[C@H](NC)[C@H]1O |a:3,5,7,9,16,18,20,25,28,31,r,c:13|"
2396,Darunavir,0.441014764,"[H][C@@](O)(CN(CC(C)C)S(=O)(=O)C1=CC=C(N)C=C1)[C@]([H])(CC1=CC=CC=C1)NC(=O)O[C@@]1([H])CO[C@@]2([H])OCC[C@@]12[H] |c:17,25,27,t:12,14,23|"
1878,Bromfenac,0.440645254,"NC1=C(C=CC=C1CC([O-])=O)C(=O)C1=CC=C(Br)C=C1 |c:3,5,19,t:1,14,16|"
2678,Eplerenone,0.439606021,COC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@@]23O[C@@H]2C[C@@]2(C)[C@@H](CC[C@@]22CCC(=O)O2)[C@H]13 |t:6|
3028,salicylamide,0.439469423,"NC(=O)C1=C(O)C=CC=C1 |c:3,6,8|"
1071,amrinone,0.439145152,"NC1=CC(=CNC1=O)C1=CC=NC=C1 |c:3,11,13,t:1,9|"
3457,budipine,0.415799171,"CC(C)(C)N1CCC(CC1)(C1=CC=CC=C1)C1=CC=CC=C1 |c:13,15,20,22,t:11,18|"
851,promethazine,0.4375264,"C[C@@H](CN1C2=C(SC3=C1C=CC=C3)C=CC=C2)N(C)C |&1:1,r,c:4,7,10,12,15,17|"
843,Acetazolamide,0.437242259,"CC(=O)NC1=NN=C(S1)S(N)(=O)=O |c:6,t:4|"
3716,ITE,0.437064554,"COC(=O)C1=CSC(=N1)C(=O)C1=CNC2=CC=CC=C12 |c:7,17,t:4,12,15,19|"
696,Itopride,0.433882975,"COC1=C(OC)C=C(C=C1)C(=O)NCC1=CC=C(OCCN(C)C)C=C1 |c:2,6,8,25,t:15,17|"
3436,Granisetron hydrochloride,0.433624164,"CN1N=C(C(=O)NC2CC3CCCC(C2)N3C)C2=C1C=CC=C2 |c:19,22,24,t:2|"
1734,Go 6983,0.432898073,"COC1=CC=C2N(CCCN(C)C)C=C(C2=C1)C1=C(C(=O)NC1=O)C1=CNC2=C1C=CC=C2 |c:13,16,30,33,35,t:2,4,19,27|"
228,lurasidone,0.277517944,"O=C1[C@H]2[C@@H]3CC[C@@H](C3)[C@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(CC1)C1=NSC2=C1C=CC=C2 |a:2,3,6,8,13,18,r,c:34,37,39,t:31|"
726,Carbendazim,0.431120853,"COC(=O)NC1=NC2=CC=CC=C2N1 |c:9,11,t:5,7|"
1073,Estramustine,0.430380969,"[H][C@@]12CC[C@H](OP([O-])([O-])=O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(OC(=O)N(CCCl)CCCl)C=C3 |c:17,37,t:25|"
1380,Risperidone,0.430227688,"CC1=C(CCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C(=O)N2CCCCC2=N1 |c:1,15,18,21,32,t:12|"
2469,Cobicistat,0.429946975,"CC(C)C1=NC(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](CC2=CC=CC=C2)NC(=O)OCC2=CN=CS2)CC2=CC=CC=C2)=CS1 |c:32,34,44,51,53,55,t:3,30,42,49|"
3692,Bisoprolol,0.429914858,"CC(C)NCC(O)COC1=CC=C(COCCOC(C)C)C=C1 |c:21,t:9,11|"
879,Ralimetinib,0.428959158,"CC(C)(C)CN1C(N)=NC2=C1N=C(C=C2)C1=C(N=C(N1)C(C)(C)C)C1=CC=C(F)C=C1 |c:7,9,12,14,19,32,t:17,27,29|"
566,mofezolac,0.427858938,"COC1=CC=C(C=C1)C1=NOC(CC(O)=O)=C1C1=CC=C(OC)C=C1 |c:4,6,16,25,t:2,9,19,21|"
778,Azelaic acid,0.427685088,OC(=O)CCCCCCCC(O)=O
1129,Capsaicin,0.427285987,"COC1=CC(CNC(=O)CCCC\C=C\C(C)C)=CC=C1O |c:17,19,t:2|"
2154,atovaquone,0.427232943,"ClC1=CC=C(C=C1)[C@H]1CC[C@@H](CC1)C1C(=O)C(=O)C2=C(C=CC=C2)C1=O |a:7,10,r,c:3,5,22,24,t:1,20|"
369,Moxifloxacin,0.426118563,"[H][C@]12CN(C[C@@]1([H])NCCC2)C1=C(F)C=C2C(=O)C(=CN(C3CC3)C2=C1OC)C(O)=O |c:13,20,28,t:16|"
2669,alclofenac,0.425894659,"OC(=O)CC1=CC(Cl)=C(OCC=C)C=C1 |c:13,t:4,7|"
1776,Linsitinib,0.42463197,"C[C@@]1(O)C[C@@H](C1)C1=NC(=C2N1C=CN=C2N)C1=CC=C2C=CC(=NC2=C1)C1=CC=CC=C1 |r,c:9,13,15,23,25,28,33,35,t:7,19,21,31|"
3492,methylnaltrexone,0.424545105,"C[N@@+]1(CC2CC2)CC[C@@]23[C@H]4OC5=C2C(C[C@@H]1[C@@]3(O)CCC4=O)=CC=C5O |a:1,8,9,15,16,r,c:12,26,28,TLB:0:1:16:12.13.14,THB:2:1:16:12.13.14|"
2521,Quercetin,0.384125186,"OC1=CC(O)=C2C(OC(=C(O)C2=O)C2=CC=C(O)C(O)=C2)=C1 |c:4,20,22,t:1,8,14,16|"
2592,lidoflazine,0.424006331,"CC1=CC=CC(C)=C1NC(=O)CN1CCN(CCCC(C2=CC=C(F)C=C2)C2=CC=C(F)C=C2)CC1 |c:3,6,26,34,t:1,21,23,29,31|"
293,Thiamine,0.42320879,"CC1=C(CCO)SC=[N+]1CC1=CN=C(C)N=C1N |c:1,7,16,t:11,13|"
3729,CNQX,0.422344339,"[O-][N+](=O)C1=C(C=C2NC(=O)C(=O)NC2=C1)C#N |c:14,t:3,5|"
3354,Fluconazole,0.422286098,"OC(CN1C=NC=N1)(CN1C=NC=N1)C1=C(F)C=C(F)C=C1 |c:4,6,11,13,16,22,t:19|"
3366,AZD1080,0.421562093,"OC1=C(C2=CC(=CC=C2N1)C#N)C1=CC=C(CN2CCOCC2)C=N1 |c:5,7,26,t:1,3,14,16|"
1817,dropropizine,0.421166917,"OC[C@@H](O)CN1CCN(CC1)C1=CC=CC=C1 |&1:2,r,c:14,16,t:12|"
2341,OSI-420,0.420829474,"COCCOC1=CC2=C(C=C1OCCO)C(NC1=CC=CC(=C1)C#C)=NC=N2 |c:7,9,20,22,26,28,t:5,18|"
1163,Cefdinir,0.420231581,"[H][C@]12SCC(C=C)=C(N1C(=O)[C@@]2([H])NC(=O)C(=N/O)\C1=CSC(N)=N1)C(O)=O |c:6,25,t:21|"
3386,chloroquine,0.419910573,"CCN(CC)CCC[C@H](C)NC1=C2C=CC(Cl)=CC2=NC=C1 |&1:8,r,c:11,13,16,19,21|"
2102,abiraterone,0.419899975,"C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@]34C)[C@@H]1CC=C2C1=CN=CC=C1 |a:1,4,5,10,14,16,r,c:21,26,28,t:7,24|"
2780,quinagolide,0.417959963,"CCCN1C[C@H](C[C@@H]2CC3=C(C[C@@H]12)C=CC=C3O)NS(=O)(=O)N(CC)CC |a:5,7,12,r,c:9,15,17|"
3467,Tiotropium,0.417630185,"[H][C@]12C[C@@H](C[C@]([H])([C@H]3O[C@@H]13)[N+]2(C)C)OC(=O)C(O)(C1=CC=CS1)C1=CC=CS1 |c:23,29,t:21,27|"
2830,monosodium-alpha-luminol,0.416862228,"NC1=C2C(=O)NNC(=O)C2=CC=C1 |c:1,10,12|"
3649,fluocinonide,0.416248483,"CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]21C |a:7,13,15,16,18,26,28,30,33,r,c:25,t:21|"
2346,Apatinib,0.415645888,"O=C(NC1=CC=C(C=C1)C1(CCCC1)C#N)C1=CC=CN=C1NCC1=CC=NC=C1 |c:5,7,20,22,29,31,t:3,18,27|"
561,mabuterol,0.415409646,"CC(C)(C)NCC(O)C1=CC(Cl)=C(N)C(=C1)C(F)(F)F |c:14,t:8,11|"
994,warfarin,0.414930281,"CC(=O)C[C@@H](C1=CC=CC=C1)C1=C(O)C2=C(OC1=O)C=CC=C2 |&1:4,r,c:7,9,12,15,21,23,t:5|"
1519,beclamide,0.413784866,"ClCCC(=O)NCC1=CC=CC=C1 |c:9,11,t:7|"
716,Acotiamide hydrochloride,0.413103764,"COC1=CC(O)=C(C=C1OC)C(=O)NC1=NC(=CS1)C(=O)NCCN(C(C)C)C(C)C |c:5,7,17,t:2,15|"
3523,Bosentan,0.413052766,"COC1=CC=CC=C1OC1=C(OCCO)N=C(N=C1NS(=O)(=O)C1=CC=C(C=C1)C(C)(C)C)C1=NC=CC=N1 |c:4,6,10,16,18,27,29,38,40,t:2,25,36|"
2465,MK-2206,0.412831348,"NC1(CCC1)C1=CC=C(C=C1)C1=C(C=C2C3=NNC(=O)N3C=CC2=N1)C1=CC=CC=C1 |c:8,10,24,27,32,34,t:6,13,15,17,30|"
213,pravastatin,0.412828493,"[H][C@]12[C@H](C[C@H](O)C=C1C=C[C@H](C)[C@@H]2CC[C@@H](O)C[C@@H](O)CC([O-])=O)OC(=O)[C@@H](C)CC |c:6,9|"
2455,Icotinib,0.412761766,"C#CC1=CC(NC2=NC=NC3=C2C=C2OCCOCCOCCOC2=C3)=CC=C1 |c:8,10,26,28,30,t:2,6,13|"
1068,Brexpiprazole,0.411673463,"O=C1NC2=C(C=C1)C=CC(OCCCCN1CCN(CC1)C1=C3C=CSC3=CC=C1)=C2 |c:3,5,8,23,25,29,31,33|"
3128,dienogest,0.411494918,"C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N |a:1,14,15,18,r,c:4,10|"
3081,Ethionamide,0.411323659,"CCC1=NC=CC(=C1)C(N)=S |c:4,6,t:2|"
191,Rotigotine,0.409912412,"CCCN(CCC1=CC=CS1)[C@H]1CCC2=C(C1)C=CC=C2O |c:8,15,19,21,t:6|"
920,tropesin,0.409204887,"COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(=O)OCC(C(O)=O)C1=CC=CC=C1 |&1:26,c:4,6,17,21,35,37,t:2,12,14,33|"
2127,Altretamine,0.408931366,"CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C |c:5,7,t:3|"
1649,Flumethasone pivalate,0.146069855,"C[C@@H]1CC2C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(=O)C(C)(C)C |a:1,6,14,16,18,21,23,r,c:12,t:8|"
922,ethotoin,0.408058729,"CCN1C(=O)NC(C1=O)C1=CC=CC=C1 |c:12,14,t:10|"
1940,ceforanide,0.407822358,"NCC1=C(CC(=O)N[C@H]2[C@H]3SCC(CSC4=NN=NN4CC(O)=O)=C(N3C2=O)C(O)=O)C=CC=C1 |a:8,9,r,c:2,17,24,34,36,t:15|"
2614,Levobunolol,0.407673966,"CC(C)(C)NC[C@H](O)COC1=CC=CC2=C1CCCC2=O |c:12,14,t:10|"
1197,N-acetyl-tyrosine,0.407281183,"CC(=O)NC(CC1=CC=C(O)C=C1)C(O)=O |c:11,t:6,8|"
1568,droxidopa,0.406599483,"N[C@@H]([C@H](O)C1=CC(O)=C(O)C=C1)C(O)=O |a:1,2,r,c:10,t:4,7|"
